"REF_DATE","GEO","DGUID","Principal statistics","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","57527","","","","0"
"2019-05","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","27271","","","","0"
"2019-05","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","30256","","","","0"
"2019-05","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","102267","","","","0"
"2019-05","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","3660","","","","0"
"2019-05","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","98607","","","","0"
"2019-05","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","86354","","","","0"
"2019-05","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","32514","","","","0"
"2019-05","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","53840","","","","0"
"2019-05","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","34756","","","","0"
"2019-05","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","13175","","","","0"
"2019-05","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","21582","","","","0"
"2019-05","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","23342","","","","0"
"2019-05","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","3895","","","","0"
"2019-05","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","19447","","","","0"
"2019-05","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","28255","","","","0"
"2019-05","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","15444","","","","0"
"2019-05","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12811","","","","0"
"2019-05","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.50","","","","2"
"2019-05","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.20","","","","2"
"2019-05","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.77","","","","2"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","56311","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","26185","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","8585","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1139","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","146","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","137","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","214","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","27","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2205","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","737","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5586","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","4783","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2626","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","30127","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2620","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1220","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4317","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3213","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3160","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1321","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","892","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","11386","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5662","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","262","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2799","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1790","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","356","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","235","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","281","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1030","","","","0"
"2019-06","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","968","","","","0"
"2019-06","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","54908","","","","0"
"2019-06","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","26133","","","","0"
"2019-06","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","28775","","","","0"
"2019-06","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","100864","","","","0"
"2019-06","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","3608","","","","0"
"2019-06","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","97256","","","","0"
"2019-06","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","85753","","","","0"
"2019-06","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","32774","","","","0"
"2019-06","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","52979","","","","0"
"2019-06","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","34596","","","","0"
"2019-06","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","13240","","","","0"
"2019-06","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","21355","","","","0"
"2019-06","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","23394","","","","0"
"2019-06","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4069","","","","0"
"2019-06","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","19325","","","","0"
"2019-06","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","27764","","","","0"
"2019-06","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","15465","","","","0"
"2019-06","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12299","","","","0"
"2019-06","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.52","","","","2"
"2019-06","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.25","","","","2"
"2019-06","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.76","","","","2"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","55997","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","26510","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","8711","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1183","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","157","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","132","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","239","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","29","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2212","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","749","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5462","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","5000","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2636","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","29487","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2596","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1250","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4032","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3276","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3366","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1278","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","848","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","10825","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5082","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","283","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2789","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1936","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","240","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","232","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","264","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1012","","","","0"
"2019-07","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","1003","","","","0"
"2019-07","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","54987","","","","0"
"2019-07","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","26637","","","","0"
"2019-07","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","28350","","","","0"
"2019-07","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","99854","","","","0"
"2019-07","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","3735","","","","0"
"2019-07","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","96120","","","","0"
"2019-07","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","87017","","","","0"
"2019-07","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","32977","","","","0"
"2019-07","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","54040","","","","0"
"2019-07","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","35186","","","","0"
"2019-07","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","13368","","","","0"
"2019-07","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","21818","","","","0"
"2019-07","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","23821","","","","0"
"2019-07","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4088","","","","0"
"2019-07","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","19734","","","","0"
"2019-07","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","28009","","","","0"
"2019-07","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","15521","","","","0"
"2019-07","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12488","","","","0"
"2019-07","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.55","","","","2"
"2019-07","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.24","","","","2"
"2019-07","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.83","","","","2"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","56564","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","26600","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","8699","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1192","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","151","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","121","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","226","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","25","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2227","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","760","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5540","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","4980","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2678","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","29963","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2614","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1334","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","3972","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3349","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","3249","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1317","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","878","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","11269","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5369","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","270","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2768","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","2081","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","248","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","226","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","306","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","980","","","","0"
"2019-08","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","1000","","","","0"
"2019-08","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","56449","","","","0"
"2019-08","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","26495","","","","0"
"2019-08","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","29955","","","","0"
"2019-08","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","99740","","","","0"
"2019-08","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","3629","","","","0"
"2019-08","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","96111","","","","0"
"2019-08","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","87489","","","","0"
"2019-08","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","33013","","","","0"
"2019-08","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","54476","","","","0"
"2019-08","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","35475","","","","0"
"2019-08","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","13537","","","","0"
"2019-08","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","21937","","","","0"
"2019-08","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","24071","","","","0"
"2019-08","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4024","","","","0"
"2019-08","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","20047","","","","0"
"2019-08","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","27943","","","","0"
"2019-08","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","15451","","","","0"
"2019-08","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12492","","","","0"
"2019-08","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.55","","","","2"
"2019-08","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.24","","","","2"
"2019-08","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.82","","","","2"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","56386","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","26396","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","8687","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1169","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","159","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","125","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","215","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","23","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","2245","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","728","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5486","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","4799","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2759","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","29990","","","","0"
"2019-09","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","2614","","","","0"
